applicant_id,age,city_tier,employment_type,monthly_income_inr,income_volatility,upi_inflow_avg_inr,upi_transaction_count,monthly_expense_inr,emi_obligations_inr,credit_bureau_score,existing_loans_count,ever_defaulted,gst_filing_months,avg_monthly_gst_inr,loan_amount_requested,loan_tenure_months,loan_purpose,default_probability,risk_label,is_thin_file
894539ec-8850-4e9d-be1b-203488a5316f,32,Tier2,Salaried,44746.97,0.1953,43523.55,284,21174.15,9719.09,620,1,False,,,201530.16,60,Education,0.3967,Medium,False
1567f88e-6276-4e87-bae8-c8f8d2478bb2,51,Tier2,Salaried,120966.61,0.3187,134660.51,272,87223.18,10520.31,584,1,True,,,512485.27,6,Personal,0.6199,High,False
86e5edf4-6bfd-4189-b705-10f894ba0d7c,50,Tier2,Self-employed,60731.69,0.4018,54894.31,112,28970.0,0.0,616,0,False,12,6151.38,1214633.8,12,Medical,0.4419,Medium,False
cfb0d68d-b189-45a6-86ce-c51b93efb5c4,51,Tier2,Gig,26587.84,0.2288,30536.98,249,12181.23,1617.26,440,2,True,,,531756.8,12,Business,0.936,High,False
165607c0-b3fd-4c76-b826-45adbf8f81ea,57,Tier2,Self-employed,59566.52,0.3116,54640.82,59,45278.73,0.0,648,0,False,12,9864.94,1191330.4,18,Personal,0.4985,Medium,False
340a22d7-00bb-4543-9c98-fd573c359ce2,56,Tier2,Gig,14109.76,0.679,14282.2,116,5957.31,0.0,770,0,False,,,282195.2,24,Personal,0.5116,High,False
5cc624ef-0464-4f52-99c0-99f6fe709416,26,Tier3,Gig,18722.78,0.3876,18373.25,226,13821.89,2457.7,,1,False,,,374455.6,12,Medical,0.5289,High,True
2233212a-f526-4ea2-b953-3cb78ef1a114,38,Tier2,Salaried,43462.16,0.466,39981.15,259,34217.17,11522.71,,3,False,,,213664.47,60,Business,0.4485,Medium,True
e94f03ec-0f40-46a2-9c33-345debc05f02,45,Tier3,Salaried,8606.23,0.2973,7975.87,13,5534.04,1200.04,526,4,False,,,172124.6,36,Medical,0.7606,High,False
d96da200-d947-472a-9c61-3985596ed71c,32,Tier1,Gig,34164.72,0.1593,37197.96,241,25240.19,12459.14,735,2,True,,,683294.4,18,Education,0.7246,High,False
23ac64e5-d1aa-4b53-8755-66c2dde4cd87,44,Tier2,Gig,18032.52,0.1732,17363.56,213,8904.32,1465.86,,2,False,,,360650.4,18,Medical,0.5336,High,True
d5d318cf-24e6-4ffd-b5dc-037d4b71481f,29,Tier2,Self-employed,37382.31,0.5881,36614.47,195,18225.76,10713.57,385,1,False,22,1500.28,747646.2,12,Medical,0.4371,Medium,False
ee6c69f7-f8c9-4b4a-8d2f-2114da72ab37,23,Tier2,Salaried,17371.3,0.5714,17021.64,211,7477.89,1801.41,870,1,False,,,347426.0,18,Medical,0.2246,Medium,False
35f2e254-3e14-4f6a-abcb-b347e9b758ee,54,Tier1,Gig,46113.67,0.4848,48347.53,155,34504.97,0.0,776,0,False,,,238241.31,24,Personal,0.2631,Medium,False
bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,25,Tier2,Salaried,35442.47,0.2854,32904.54,224,23149.42,0.0,,0,False,,,36557.34,18,Business,0.4569,Medium,True
b21eafab-f649-49e8-9e03-2a652346f26d,25,Tier3,Gig,86971.97,0.1528,73543.6,117,45999.92,10698.65,,4,False,,,1175252.69,48,Business,0.6037,High,True
bbab3b0e-60a1-451d-a4a0-aaadb436e8fb,51,Tier2,Salaried,35153.55,0.2582,30654.78,89,20955.73,13483.88,435,4,True,,,703071.0,36,Medical,0.9105,High,False
6cb9b655-f704-4d14-b235-161506beab4a,28,Tier2,Gig,21236.69,0.4959,23883.29,59,10798.78,0.0,,0,False,,,424733.8,48,Business,0.7125,High,True
1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,57,Tier2,Self-employed,29810.85,0.6923,31498.73,11,16623.82,0.0,358,0,True,24,5025.33,596217.0,18,Home,0.95,High,False
7a114e56-12e2-4c2a-94e4-339da9a9cef7,25,Tier2,Gig,14608.37,0.6139,14454.41,214,8131.75,0.0,,0,True,,,292167.4,36,Business,0.95,High,True
287e09f1-ded7-445e-980b-82cbd66248bf,38,Tier2,Salaried,45574.0,0.6025,47611.88,154,27503.68,10635.23,694,1,False,,,911480.0,12,Business,0.5374,High,False
242ac30f-5d80-453b-a59a-5d6c07ba408b,31,Tier2,Self-employed,51354.41,0.4438,54846.82,263,39637.62,0.0,360,0,False,23,7322.47,702983.48,12,Education,0.4709,Medium,False
0331bd0d-13ba-4d24-bebb-527c1438e799,32,Tier2,Salaried,150000.0,0.35,150097.54,100,76650.42,37551.33,794,1,False,,,667272.68,48,Medical,0.303,Medium,False
6a9f687a-d04f-4197-94c0-df2891b5fcb4,49,Tier2,Gig,23363.03,0.3399,26140.35,58,9966.36,0.0,,0,False,,,467260.6,60,Business,0.6461,High,True
78428071-2eb3-4f6a-83f2-6a392653de2b,23,Tier2,Salaried,29408.44,0.3205,31714.85,257,12574.21,0.0,,0,False,,,588168.8,18,Personal,0.4521,Medium,True
8706f724-bf83-42d4-a3de-67fcbe59d035,49,Tier1,Salaried,24073.34,0.0634,26493.89,174,10105.12,0.0,,0,False,,,388753.31,18,Personal,0.4743,Medium,True
785e02ee-4cac-495c-b2e2-503ab2d515d1,28,Tier2,Gig,40174.08,0.1346,33395.14,211,22984.46,6104.07,,2,True,,,803481.6,60,Education,0.814,High,True
71a84189-565b-4785-b8f9-85fc69598983,56,Tier1,Salaried,44855.53,0.4343,44845.65,148,34516.02,0.0,584,0,False,,,897110.6,18,Personal,0.4782,Medium,False
0361b157-b1fb-4587-a514-b3fcc809a0b4,34,Tier1,Salaried,33806.54,0.5737,31811.09,199,15985.05,9019.97,,1,False,,,676130.8,60,Business,0.4733,Medium,True
0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,36,Tier2,Gig,70913.43,0.1437,65856.99,178,34644.66,11599.83,482,1,False,,,72930.65,12,Business,0.7142,High,False
9aab1efb-0838-4528-a477-e25ae19383a9,55,Tier1,Gig,23436.89,0.4209,21709.85,41,10339.85,5999.78,,2,False,,,468737.8,60,Personal,0.6371,High,True
290c9e51-80d7-4805-ac6f-c084c04a3f68,36,Tier2,MSME,66444.11,0.1212,71155.17,156,34498.22,0.0,545,0,False,20,11620.83,801363.75,36,Business,0.4988,Medium,False
6c726915-d52a-45c8-a579-dc2202c837b6,42,Tier1,Salaried,49668.54,0.4579,48308.98,215,39132.86,10665.88,,2,False,,,993370.8,12,Business,0.4438,Medium,True
744cc6ae-e03f-4f2c-b2bf-fc3fae0e289b,36,Tier2,Self-employed,34727.39,0.4038,31148.35,114,18658.3,0.0,,0,False,16,2619.37,694547.8,48,Personal,0.5475,High,True
420fd9a8-d45b-4e9b-b61e-c0ed8ddd2994,34,Tier2,Gig,28520.96,0.4011,27679.94,121,17954.96,1643.84,,1,False,,,445613.25,12,Personal,0.6387,High,True
4e583dde-807a-4658-9272-dc48eb4d6df5,42,Tier2,Salaried,150000.0,0.1613,143724.58,62,103199.74,29987.54,880,1,True,,,96056.85,24,Business,0.4936,Medium,False
ee7385d8-6c75-4765-ba31-4e67b5982577,57,Tier2,Gig,20579.44,0.2746,18013.94,242,8285.16,3640.85,415,3,True,,,286192.43,12,Education,0.95,High,False
178926f3-f91e-4b9b-8596-7e762824162d,30,Tier3,Salaried,42478.78,0.2748,42122.79,61,20106.08,14131.18,411,4,False,,,278293.64,12,Medical,0.6746,High,False
f37985df-fa59-407b-a0a7-ca57858117a1,54,Tier1,MSME,21492.54,0.2773,25121.33,151,16101.51,6895.54,,2,False,10,2438.05,370249.17,18,Home,0.4176,Medium,True
6680c5e3-363c-4c32-be3e-14022008bd4c,29,Tier3,Gig,111720.65,0.3824,112944.76,72,51146.62,10128.38,,3,False,,,638776.68,48,Medical,0.6111,High,True
646d2e33-380a-402d-8e55-ced39e79a6fe,43,Tier1,Self-employed,62289.02,0.2923,65118.95,285,49766.24,0.0,311,0,False,19,2088.28,221262.83,6,Business,0.5081,High,False
f9da4f55-bef9-4394-928f-af652f068e12,24,Tier2,Self-employed,22520.38,0.528,24563.38,220,11121.54,9004.9,818,1,True,22,1920.69,450407.6,6,Business,0.2828,Medium,False
13c3fc1b-d77a-40b8-9ae6-befe8f2de908,42,Tier3,Salaried,48839.28,0.3889,45784.72,70,23666.11,0.0,,0,False,,,564748.01,60,Medical,0.4784,Medium,True
7a37f3d6-77eb-4d89-b142-de87d109ffe5,24,Tier2,Salaried,41382.18,0.4086,35260.66,279,19112.33,0.0,385,0,False,,,260121.2,60,Medical,0.579,High,False
67b4a019-a452-4530-a717-5804502d3281,32,Tier3,Gig,25016.66,0.1504,27229.55,137,19060.9,2855.49,452,1,False,,,500333.2,48,Medical,0.7622,High,False
0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,42,Tier3,Self-employed,57291.65,0.4746,62289.66,142,35148.87,13736.38,,2,False,22,5361.28,25325.57,36,Business,0.4306,Medium,True
6c99ce56-a58a-4bb5-9f19-30e0cda7a451,28,Tier2,Self-employed,45078.1,0.2359,39564.74,161,20247.19,10397.99,,2,False,10,882.36,844941.32,24,Business,0.4138,Medium,True
1ab9f662-1bc0-4912-8519-72c431d9dd32,39,Tier2,Salaried,40267.8,0.5959,37518.49,102,24396.36,5200.13,842,3,False,,,805356.0,18,Business,0.2466,Medium,False
c75f41dc-9a6a-4bb1-9cda-038513eb4358,29,Tier2,Gig,34059.2,0.2121,33112.18,69,25824.3,11463.86,462,1,False,,,681184.0,12,Education,0.7771,High,False
3d51d528-072e-45dd-95e1-7880d8bb62b7,28,Tier2,Self-employed,46318.13,0.5018,48411.09,298,26805.92,13815.51,304,3,False,2,5643.0,148149.84,12,Medical,0.5781,High,False
1b4142aa-8aa4-41e9-a9aa-aa7e483eb6a1,46,Tier2,Salaried,40627.7,0.1553,44831.4,155,22798.68,9272.5,448,3,False,,,785065.99,36,Education,0.5729,High,False
02cf63a8-98dc-4031-b63f-bae910b8c1c5,29,Tier2,MSME,36370.53,0.6881,38093.82,37,22436.8,5469.57,895,2,True,4,1963.07,727410.6,60,Education,0.6188,High,False
300ffa68-4f22-4efa-a8e1-3f98c1ab6398,30,Tier3,Self-employed,23073.57,0.2532,25425.74,107,12030.28,0.0,,0,False,5,2873.09,12252.55,6,Business,0.533,High,True
ede02d33-a36d-4567-b3a4-4f408d3ba57f,45,Tier1,Self-employed,105245.54,0.3601,104435.75,195,52861.34,30098.89,807,1,False,14,8176.83,163342.56,12,Home,0.2114,Medium,False
15c52392-44e8-41e1-bd86-9ad2084930a1,33,Tier3,MSME,17682.49,0.5227,17271.43,107,9340.35,4342.9,,2,False,16,1381.58,353649.8,60,Personal,0.5195,High,True
0b7ce5c6-9096-4629-91f3-90f4fa069889,41,Tier3,Self-employed,46215.33,0.2389,41936.84,261,36946.91,13214.59,349,4,True,17,2061.44,195770.19,36,Personal,0.8518,High,False
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,45,Tier1,MSME,28422.8,0.6215,24147.7,259,17258.16,0.0,382,0,False,3,4479.66,568456.0,60,Medical,0.7425,High,False
17dcabf5-5088-4581-8c4c-eedf0bb1b984,45,Tier1,Gig,109843.19,0.1091,108272.29,294,57228.01,0.0,840,0,False,,,535372.33,24,Business,0.2797,Medium,False
fb04c6b1-022b-4960-8f00-ba6af189d0b1,55,Tier3,Gig,19454.62,0.1498,21870.08,238,13977.26,0.0,402,0,False,,,111387.71,36,Education,0.6941,High,False
f56febb1-484b-424b-806e-10295b4d5bbf,25,Tier2,Salaried,21702.49,0.3729,23732.5,237,12589.15,0.0,796,0,False,,,434049.8,48,Business,0.2287,Medium,False
50814407-31e3-4608-800e-295265ec4424,26,Tier2,Salaried,18633.6,0.2486,20617.61,190,13953.73,6372.1,,2,False,,,372672.0,6,Medical,0.4579,Medium,True
5b182716-b9c6-426b-a401-118dc078bc3e,27,Tier2,Self-employed,43189.63,0.4725,40840.49,72,18051.09,0.0,,0,False,5,4066.97,863792.6,18,Business,0.5471,High,True
acb83fce-b3e1-411b-a128-04c5f94e485d,50,Tier2,Salaried,14337.31,0.2188,13775.58,107,11182.45,0.0,883,0,True,,,286746.2,6,Personal,0.4913,Medium,False
e581c1bc-6843-4e98-94d1-44d518ede297,44,Tier2,Salaried,25643.87,0.2152,24508.83,63,17283.9,566.52,782,2,False,,,512877.4,24,Home,0.2903,Medium,False
808eadf2-19db-433e-80ea-83afbdcfc159,47,Tier3,Self-employed,8639.2,0.2101,8289.79,234,3695.77,1247.76,693,1,False,8,582.94,172784.0,48,Personal,0.4513,Medium,False
06103d84-2672-420c-866a-5821ceb7f2d6,50,Tier2,Gig,40920.12,0.447,45668.84,95,17554.63,0.0,413,0,False,,,762449.38,6,Personal,0.8384,High,False
7a199807-61d2-4319-8bcb-329396512240,48,Tier1,Salaried,25284.93,0.5027,29572.18,245,18932.92,2394.12,605,1,True,,,505698.6,60,Medical,0.6394,High,False
099396ff-da1e-42b2-9e6a-7c6e961b9221,45,Tier2,Gig,13304.62,0.2044,13068.08,28,9050.51,4278.82,,1,False,,,266092.4,24,Business,0.6628,High,True
aeb00fb9-26cb-4e99-a945-e93a4a454398,51,Tier2,MSME,70880.42,0.2022,69961.38,297,54044.07,16782.05,667,4,False,5,6863.88,480392.47,18,Medical,0.4081,Medium,False
a03e7003-e29c-4897-9429-25a0768e212d,25,Tier3,Gig,14959.77,0.3294,15404.97,221,8493.07,4975.72,339,2,False,,,299195.4,48,Medical,0.7445,High,False
3b482d28-b7ed-4c13-b3eb-e65817e1e8f6,54,Tier2,Gig,58754.13,0.3532,58732.0,55,29270.62,10423.46,689,4,False,,,1175082.6,6,Business,0.5712,High,False
ae742530-ceb6-4fdc-b734-a78de2682c9f,27,Tier2,Gig,22190.66,0.3348,21559.72,251,10742.86,0.0,358,0,False,,,224297.29,36,Personal,0.6672,High,False
b7f330ad-c4d1-4310-a40f-92a4a77af8cb,38,Tier1,Salaried,99123.79,0.3993,94512.86,124,44659.55,20758.59,382,2,False,,,1035312.06,12,Medical,0.6988,High,False
806a29ad-f6b2-4778-be50-8d4d293a60be,24,Tier1,Self-employed,56971.77,0.5002,61097.3,111,27663.15,21011.96,888,1,False,13,4923.59,1097979.68,24,Home,0.2503,Medium,False
9bd65068-ba8d-4f8c-be05-fcef842c49fa,42,Tier2,MSME,18176.27,0.1391,20640.1,84,11460.75,3400.22,309,2,False,1,1029.48,363525.4,18,Business,0.6968,High,False
c4c557d8-ee23-4eb0-85f6-2467a6c1d136,39,Tier1,Gig,19283.4,0.277,18244.25,137,12876.95,4411.49,,1,False,,,43262.62,48,Home,0.608,High,True
21962a11-c90c-41d3-b28e-10025766fe0c,22,Tier3,Gig,51880.32,0.5587,52555.62,31,23120.69,0.0,694,0,False,,,163400.96,12,Personal,0.6072,High,False
9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,25,Tier2,MSME,29512.16,0.4774,25682.3,20,14893.29,0.0,802,0,False,17,3467.03,590243.2,6,Medical,0.3211,Medium,False
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,36,Tier3,Salaried,31351.92,0.2092,34357.08,223,13487.75,9751.79,346,2,False,,,627038.4,12,Medical,0.5817,High,False
aed0cbcf-c630-4536-b677-9a11e403999b,42,Tier3,Salaried,80022.14,0.2104,75715.51,86,53271.08,20343.87,,2,True,,,1206220.74,60,Home,0.8652,High,True
ff3c03a6-3575-44ee-bd36-5abf633bffff,45,Tier2,Gig,21513.92,0.1665,17348.11,118,8719.17,0.0,,0,False,,,430278.4,18,Education,0.6365,High,True
f540838e-1333-4679-9b5c-4b589c425665,30,Tier1,Salaried,37139.79,0.1983,37240.17,33,21941.72,4583.12,,1,True,,,738340.59,60,Business,0.8083,High,True
fe914b95-a0b6-4265-9120-6a372703c75d,33,Tier1,Self-employed,65095.55,0.2369,67827.27,162,28005.29,23681.44,799,2,False,3,4096.97,1301911.0,48,Home,0.1768,Low,False
03d33907-ce02-4d60-98ef-9a287f5da7f8,56,Tier3,Gig,59220.89,0.1296,55108.84,118,41305.95,9368.07,403,1,False,,,39948.08,18,Business,0.7367,High,False
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,36,Tier2,Gig,31550.83,0.7847,30922.28,219,15415.38,0.0,,0,False,,,631016.6,36,Personal,0.7157,High,True
cc214b4e-f80c-4b1a-9e16-afca8c111ba4,48,Tier2,Salaried,29007.64,0.3297,29040.44,42,16964.04,11133.65,358,3,True,,,580152.8,48,Business,0.9312,High,False
7fb8b6c6-1650-4f14-a527-8ea2c80cd031,55,Tier2,Gig,11303.56,0.2169,12381.98,298,6200.16,520.3,554,1,False,,,226071.2,60,Home,0.4885,Medium,False
2b729d66-504f-4e7c-b46e-49a81817dac5,43,Tier3,Salaried,17615.67,0.5703,16397.57,160,12077.17,3584.86,,2,False,,,244109.24,6,Home,0.4702,Medium,True
11730df2-2956-42c6-8bac-fa4aef1e4acf,31,Tier1,MSME,43046.53,0.2684,39083.28,167,33672.21,11574.18,,1,False,21,4746.97,309599.03,6,Education,0.3672,Medium,True
5a765b48-5d03-44d8-9396-440547b5c4cd,24,Tier2,Salaried,31999.64,0.1947,31305.93,40,23194.98,12394.06,696,2,True,,,50243.4,36,Personal,0.7684,High,False
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,57,Tier2,MSME,36746.78,0.4684,32237.53,240,28787.54,0.0,706,0,False,16,765.59,344135.15,60,Business,0.4327,Medium,False
fc73e358-4208-4fc8-b5f3-21cbc59de4aa,26,Tier1,Self-employed,68776.55,0.3178,68247.59,251,49820.96,10674.79,326,3,False,6,2870.83,1284721.14,6,Business,0.6528,High,False
c35d8f64-418a-4089-ba7d-e9617927a136,43,Tier2,Self-employed,16176.96,0.2111,13992.03,112,8048.4,0.0,,0,False,5,566.67,323539.2,36,Home,0.564,High,True
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,38,Tier2,Self-employed,30019.01,0.235,30182.04,270,15878.01,3249.42,880,2,False,9,3255.75,600380.2,6,Home,0.2121,Medium,False
f8c01007-1fbc-4004-b098-aa1f23f459be,28,Tier2,Salaried,39567.58,0.2102,39757.56,276,31038.05,14836.82,882,3,False,,,164658.57,36,Business,0.1833,Low,False
5d0c8205-0a22-4e56-bcfe-8ab0919883f9,29,Tier1,Self-employed,22145.72,0.2697,23506.5,178,11717.27,8785.7,692,1,False,21,3897.64,442914.4,60,Medical,0.2776,Medium,False
68b666d6-66a3-43db-8960-42b0dbe7a333,33,Tier1,Gig,88748.65,0.3215,83462.11,33,69142.59,11660.66,516,1,False,,,763602.67,48,Home,0.7724,High,False
ae3acdf2-eac9-41cc-9ea3-93eadb646a33,26,Tier2,Gig,63176.32,0.3442,61802.1,40,41289.65,0.0,560,0,False,,,1050215.22,24,Education,0.5484,High,False
8331d711-5de2-4a7d-b0da-152821051c60,37,Tier2,Salaried,42263.96,0.4222,42638.46,19,23956.08,12066.73,,1,False,,,215915.42,24,Education,0.5949,High,True
504b10c8-f3b9-47f2-9fe7-e068d847260b,22,Tier1,Gig,112347.72,0.3551,97093.88,297,54283.94,15065.54,324,1,False,,,650156.38,60,Personal,0.6897,High,False
69c718ee-aea4-47d6-955f-a2f45fa9b21a,49,Tier2,MSME,13211.22,0.5661,13054.75,197,8289.2,0.0,428,0,False,1,999.73,264224.4,12,Business,0.6156,High,False
e09dd9e8-4348-4887-b339-3f5d8185716a,51,Tier2,Gig,34824.67,0.1933,39941.07,275,18825.24,0.0,884,0,False,,,696493.4,12,Education,0.2796,Medium,False
0aecc94d-aebb-469f-bdc2-705ce023282a,50,Tier3,Self-employed,44410.11,0.3399,49467.66,146,28674.3,17450.23,319,4,False,18,3541.39,888202.2,18,Medical,0.6835,High,False
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,43,Tier3,Salaried,19315.1,0.4713,19092.94,48,8921.96,0.0,828,0,False,,,386302.0,18,Business,0.2859,Medium,False
b32281f3-3eac-4015-8a64-25fcbdb4f711,48,Tier3,MSME,42555.65,0.2855,34715.81,107,21435.56,0.0,686,0,False,5,6774.39,86854.88,60,Medical,0.5202,High,False
279163f4-0208-4c91-8f90-9d9dd23c7585,53,Tier3,Self-employed,17048.62,0.3475,18258.58,29,9827.32,0.0,900,0,False,23,652.86,227688.43,60,Business,0.1951,Low,False
6035d9af-4a68-4bad-9af4-cf72da622059,47,Tier3,Self-employed,54828.51,0.4001,52574.99,234,22094.54,15713.38,680,1,True,15,2892.9,1096570.2,60,Personal,0.6732,High,False
da948cdf-6637-4dc7-91f4-48bb28802cff,25,Tier2,Gig,69612.26,0.3355,73382.85,12,37427.17,16489.08,,1,False,,,505001.58,36,Business,0.6425,High,True
dfc8e060-6362-4509-b919-e3be12aebb0e,39,Tier3,Salaried,41777.79,0.1539,42949.52,233,25760.39,12415.97,,2,False,,,528575.31,60,Medical,0.4671,Medium,True
5953ff90-17ef-4203-ab4d-738c7657e37c,45,Tier3,Gig,10496.37,0.2837,10962.56,277,5241.59,2597.72,,1,False,,,209927.4,18,Personal,0.4964,Medium,True
88fd5890-a479-4ce2-b7ee-e00f7743c104,23,Tier2,Salaried,18670.27,0.1444,17526.55,124,10215.33,0.0,,0,False,,,373405.4,36,Personal,0.5109,High,True
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,31,Tier1,Gig,50522.03,0.3108,58096.48,154,21880.25,5183.02,573,1,False,,,257070.29,36,Business,0.4813,Medium,False
1bbcb748-bb55-4fa3-ae26-651915f87768,34,Tier3,MSME,35485.61,0.4003,30272.63,92,15940.31,0.0,533,0,False,4,6239.76,395370.04,24,Medical,0.6691,High,False
659e2deb-ec28-4a93-b5a4-f270eadeae69,39,Tier3,MSME,8000.0,0.1991,7660.51,113,3654.65,567.02,,2,False,6,1346.23,160000.0,48,Medical,0.5324,High,True
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,55,Tier3,MSME,78507.0,0.4986,90307.32,193,48078.51,0.0,,0,False,22,2737.95,153853.97,12,Business,0.3504,Medium,True
57a911b3-5139-44a1-9081-34dc54270925,27,Tier2,MSME,38251.19,0.4919,42146.34,71,16987.35,0.0,679,0,False,20,3250.58,309147.39,60,Education,0.4167,Medium,False
366f4268-7c7d-4490-9ab7-f449ff169376,27,Tier2,Salaried,20551.82,0.5124,21254.72,116,15774.73,5639.67,755,1,False,,,409911.39,6,Medical,0.3152,Medium,False
1d447f41-79e9-44e1-bdc4-d680b3c95502,42,Tier3,MSME,66824.46,0.1562,75245.23,159,43752.65,0.0,660,0,False,5,10542.74,909626.75,48,Medical,0.3791,Medium,False
8b8a7166-09cc-4f05-b45f-44334743968f,41,Tier2,MSME,22532.24,0.3973,23090.07,284,13340.52,4446.26,756,1,False,24,2436.72,450644.8,6,Business,0.085,Low,False
2540647b-784f-4b14-b2d3-1a6527dea64c,27,Tier3,Self-employed,22372.98,0.3519,24733.59,184,16637.14,3958.18,739,1,False,3,2830.35,447459.6,60,Business,0.3842,Medium,False
9175fc63-51f7-4017-b6a5-fabaa3e53892,33,Tier2,Self-employed,44180.22,0.3649,48644.79,66,31476.63,17499.47,,3,False,13,6580.22,140402.66,6,Home,0.5491,High,True
c632554b-99e0-4598-bce1-2a250804ccea,52,Tier3,Salaried,111388.39,0.2802,128028.48,178,62658.26,0.0,659,0,False,,,179120.04,36,Business,0.3614,Medium,False
cefc0e85-efbb-4216-8ff9-7696615a58bd,43,Tier2,Self-employed,100552.47,0.4299,110111.16,54,66305.66,34396.95,852,1,False,17,13345.96,539778.14,24,Medical,0.3184,Medium,False
fa82f65d-6e1b-4be2-8a20-8c075c8aca1b,55,Tier1,Gig,44219.26,0.3462,38526.82,178,26395.82,8492.95,364,2,False,,,884385.2,18,Business,0.6553,High,False
362465c1-0dd8-463b-b6a2-bf6979315fc6,25,Tier2,Self-employed,47271.08,0.0801,53697.73,45,21250.16,0.0,,0,False,3,2184.28,945421.6,12,Education,0.559,High,True
c234af07-f3e0-4b1f-85df-9333de36992f,24,Tier3,Self-employed,58546.56,0.4788,65398.75,202,33081.64,21813.07,,1,False,13,1401.07,26470.48,24,Medical,0.4454,Medium,True
4087be6a-4514-4416-ac44-821eaf051764,35,Tier2,Self-employed,15460.81,0.5094,16764.82,25,10563.97,5903.57,730,3,True,17,1665.4,309216.2,6,Personal,0.7895,High,False
2448ef43-1566-4d1a-ad15-420ba2bc6715,42,Tier1,Salaried,53199.26,0.6884,55963.09,273,33523.99,8318.48,421,2,False,,,1063985.2,12,Home,0.7484,High,False
14eae37c-67b2-416c-861e-a8aa11baf616,48,Tier1,MSME,21719.28,0.3745,19764.59,150,9870.12,6248.17,629,3,True,3,1927.9,434385.6,24,Business,0.7445,High,False
73905263-b653-4dba-9faf-c6cf4c5fccfb,43,Tier1,Salaried,43049.85,0.3782,47933.73,78,26136.47,982.3,,2,False,,,790017.99,60,Business,0.5194,High,True
36cf9429-8657-48ff-ab72-e451df0ccde7,33,Tier3,Salaried,30189.5,0.3566,26299.23,228,14725.67,9643.12,501,1,False,,,603790.0,6,Medical,0.5917,High,False
2f1fc132-426b-4236-a4a0-7521ab6dd0aa,53,Tier1,Salaried,48479.13,0.2287,48854.7,100,22636.78,10670.53,893,3,True,,,866528.22,36,Business,0.5243,High,False
e51bdfff-17aa-4aee-8dc2-0df3d49edd91,50,Tier3,MSME,37792.68,0.5185,34090.29,288,29263.26,0.0,,0,False,3,3457.77,755853.6,24,Business,0.4633,Medium,True
f69f239b-578e-411f-adb4-6c7fe6d1fe21,34,Tier2,MSME,8000.0,0.5107,7656.57,271,3521.03,202.1,437,1,False,18,354.84,160000.0,24,Business,0.506,High,False
32d7cc22-2a1e-4a7b-8c01-f701c0d02553,44,Tier2,Salaried,39315.85,0.3491,38618.73,111,30128.14,1097.95,880,2,True,,,587902.96,36,Personal,0.5675,High,False
7b4bcaf8-6b4a-4541-b123-167e596a2b36,56,Tier2,Salaried,53130.3,0.556,50200.23,88,34666.76,5739.44,710,3,False,,,396719.03,36,Business,0.5376,High,False
c8aae0c8-b057-41fd-8916-f0b779ba547e,38,Tier3,Self-employed,46768.11,0.5265,42829.66,207,32494.2,1888.28,,3,False,10,3038.85,205319.55,24,Home,0.4402,Medium,True
6fd1134e-b25a-4809-b730-e52e2922ecb0,34,Tier2,Salaried,32742.28,0.5,32906.85,58,21072.75,0.0,813,0,False,,,604621.09,6,Medical,0.2761,Medium,False
92004957-b161-4d16-a9a0-02a45acd1e90,42,Tier3,Gig,101773.85,0.4421,89597.47,22,57359.15,33388.99,886,2,True,,,1075160.2,24,Home,0.5979,High,False
8f97b21d-028a-4f1c-92b1-2838639e8bbc,52,Tier1,Salaried,42851.5,0.5999,45587.16,75,23041.52,0.0,548,0,False,,,520012.79,24,Personal,0.7029,High,False
32d4d3a5-98dd-4c3c-a4ce-b832c8776e4b,32,Tier3,Self-employed,46517.83,0.2115,45184.34,220,29000.44,7294.52,460,2,True,18,5446.68,930356.6,60,Business,0.8472,High,False
9417e0f5-aaff-46ff-b904-6b5213eb4599,55,Tier3,Self-employed,69011.13,0.4881,61323.07,289,38339.59,9669.7,,2,False,7,12088.76,1380222.6,60,Business,0.4373,Medium,True
aa000756-52e0-434e-a505-a2b69dd3c15a,55,Tier2,Self-employed,44302.16,0.3004,39107.94,256,29205.75,0.0,376,0,False,14,3498.77,170965.02,24,Medical,0.6144,High,False
bbfecb11-f060-46a1-92d1-2566fc829c09,37,Tier3,Self-employed,19523.84,0.249,17873.35,296,9058.31,4054.14,868,2,False,24,675.4,390476.8,12,Business,0.0855,Low,False
bbae2fbd-bc99-4291-9342-98bebe2a85c6,45,Tier2,Salaried,8000.0,0.1291,8143.8,295,3694.19,2708.97,,1,False,,,160000.0,24,Business,0.4153,Medium,True
